t,i,j,trade_usd_thousands,qty_tons
2023,702,826,2893282.517000001,177650.98599999925
2023,702,842,33206949.78199994,2004844.948000002
2023,704,56,1195340.8289999992,450122.4709999995
2023,704,156,72665741.27200003,24938653.449000012
2023,704,251,6904226.550000006,766840.5570000005
2023,704,276,13808764.64099999,1069179.654000001
2023,704,380,4746528.1800000025,1801607.6150000005
2023,704,392,25190535.958999943,10275022.237000018
2023,704,410,25962303.94899998,6662970.289000014
2023,704,528,8908384.508000012,706591.9260000008
2023,704,616,4647978.444000003,668771.898000001
2023,704,724,4687919.523000001,791444.117000002
2023,704,752,1313756.8360000025,75648.16600000004
2023,704,826,8801950.604000002,729165.1330000007
2023,704,842,113992848.58600001,14950829.243000008
2023,724,96,7252.959999999996,898.6919999999981
2023,724,104,32117.065999999995,7572.523000000004
2023,724,116,29446.69600000001,12226.213000000029
2023,724,360,619638.2950000004,238260.17799999964
2023,724,418,16576.347,34742.075999999965
2023,724,458,717357.8160000013,409500.81499999855
2023,724,608,890516.4179999983,274055.85899999936
2023,724,702,1552401.3899999964,349425.5559999991
2023,724,704,620092.9899999996,276479.91500000027
2023,724,764,783998.446,268128.69099999976
2023,752,96,2354.968999999999,98.04400000000011
2023,752,104,5085.661000000003,912.9890000000001
2023,752,116,13097.805000000004,9280.605000000009
2023,752,360,813646.6969999991,251549.5309999992
2023,752,418,6264.117000000001,233.06799999999996
2023,752,458,494507.43099999963,156750.19499999995
2023,752,608,202610.37700000018,95823.60500000001
2023,752,702,1298113.227000002,734431.3890000011
2023,752,704,334755.3040000001,116416.20000000027
2023,752,764,797527.706999999,173306.74899999934
2023,764,56,1197643.1630000013,168756.14299999998
2023,764,156,42744089.99599998,29110715.860999763
2023,764,251,3917483.0390000045,352018.31299999845
2023,764,276,8929417.946,520115.6449999996
2023,764,380,2335102.131000002,275724.5569999994
2023,764,392,24971096.273999996,7956841.751999993
2023,764,410,7292194.352000017,4349284.532000007
2023,764,528,4492023.088999992,686797.0890000036
2023,764,616,1422566.358,159100.5709999999
2023,764,724,1541218.0529999968,254895.92999999924
2023,764,752,581856.6600000005,77780.41899999975
2023,764,826,5419777.981999989,635580.1540000018
2023,764,842,58572840.99199999,7148229.166000006
2023,826,96,815353.5169999995,3201.1720000000073
2023,826,104,33180.39500000001,13555.093000000054
2023,826,116,112397.673,33833.621999999945
2023,826,360,1133761.9859999993,662145.2080000021
2023,826,418,14552.318999999998,1036.139999999998
2023,826,458,1859953.8100000005,915112.161000004
2023,826,608,839184.4799999997,91709.12499999981
2023,826,702,8212697.071000013,577354.1049999996
2023,826,704,904603.6240000003,656163.3750000006
2023,826,764,2563740.7700000014,523558.5479999985
2023,842,96,237667.38300000035,9939.586000000047
2023,842,104,198540.7689999995,288663.7559999994
2023,842,116,313994.2789999997,204633.16799999925
2023,842,360,10618716.804000005,9852643.405000081
2023,842,418,116681.40000000004,178374.4999999997
2023,842,458,19120942.143999983,7162653.436999983
2023,842,608,9106672.341999993,6659433.297000012
2023,842,702,43392282.17999999,16019874.660999998
2023,842,704,12914553.61299999,8293773.884999987
2023,842,764,18355639.84199997,12821306.52400004
2024,56,96,6545.966999999997,1274.7619999999981
2024,56,104,36066.856,32024.02700000001
2024,56,116,91520.948,43954.79899999985
2024,56,360,514621.99899999937,183538.74199999846
2024,56,418,25341.60400000002,6762.543000000004
2024,56,458,808595.1700000012,365696.1370000007
2024,56,608,432835.2459999994,149705.62599999932
2024,56,702,1249959.2460000042,266163.2159999988
2024,56,704,715724.1459999997,419544.65899999824
2024,56,764,815634.2179999985,228710.69399999885
2024,96,56,522.3709999999999,143.89099999999996
2024,96,156,2019054.183000001,2541462.733000002
2024,96,251,1340.5490000000002,307.7539999999996
2024,96,276,5266.946999999999,272.04299999999967
2024,96,380,2647.616,222.03800000000004
2024,96,392,1814575.5360000008,3011957.3869999996
2024,96,410,508700.173,806299.2560000002
2024,96,528,8723.462000000001,86.47200000000001
2024,96,616,409.788,45.52200000000001
2024,96,724,231.318,35.49000000000001
2024,96,752,84.747,4.684
2024,96,826,5651.3499999999985,185.82500000000005
2024,96,842,271439.75800000015,220460.36300000013
2024,104,56,163089.67300000016,206097.50199999995
2024,104,156,5427672.2449999945,9348340.388000006
2024,104,251,378671.0690000004,29893.699000000037
2024,104,276,1235925.6810000006,69803.401
2024,104,380,448311.8749999998,46352.584999999985
2024,104,392,1412133.5460000015,99070.52199999992
2024,104,410,565239.2370000001,46608.093999999895
2024,104,528,181484.45599999998,45853.518999999884
2024,104,616,966228.3029999998,131287.06399999984
2024,104,724,387972.6730000001,127382.26399999994
2024,104,752,101556.14099999995,4153.669000000003
2024,104,826,323053.8810000001,89236.89799999999
2024,104,842,678047.7530000004,48584.961999999956
2024,116,56,84123.68099999994,13313.755000000017
2024,116,156,2448135.2969999984,2073909.5329999996
2024,116,251,1463219.7440000013,153697.96999999936
2024,116,276,2239682.1460000016,99096.29000000007
2024,116,380,415380.77000000054,43455.87299999994
2024,116,392,2121360.1370000024,107570.76999999989
2024,116,410,502852.41399999993,43291.958999999966
2024,116,528,636023.9099999996,86554.212
2024,116,616,899910.4720000001,49844.122999999876
2024,116,724,1731678.9159999993,134943.50099999955
2024,116,752,81338.55000000002,10527.992000000007
2024,116,826,1422789.4039999994,103982.31300000005
2024,116,842,13482521.93199999,1663339.2960000006
2024,156,96,711556.0490000008,443196.1279999992
2024,156,104,7216104.030999992,4717142.09599999
2024,156,116,13840676.303,4564504.334000008
2024,156,360,74356278.93099995,41295332.995999895
2024,156,418,3185661.594000002,2126139.280000005
2024,156,458,68947063.68199998,23534106.197000034
2024,156,608,36486431.84099998,22622713.848999906
2024,156,702,56488334.069000065,18834410.78000003
2024,156,704,158769089.3399997,51367212.59499994
2024,156,764,84061986.64099985,24731924.424999993
2024,251,96,23237.235999999994,1495.3220000000003
2024,251,104,62931.14200000001,10107.00700000001
2024,251,116,133961.3760000002,33457.950999999994
2024,251,360,1550156.5149999973,225695.1339999995
2024,251,418,11009.746,6703.274000000015
2024,251,458,2076353.9249999989,239258.2719999998
2024,251,608,1233616.595000001,168324.88199999958
2024,251,702,11625865.591999995,422956.3100000005
2024,251,704,1652987.6140000026,481622.3079999998
2024,251,764,3347535.017000002,425714.1029999991
2024,276,96,63408.607000000105,3609.0680000000034
2024,276,104,104555.23299999986,61480.11199999989
2024,276,116,188197.25600000017,91319.672
2024,276,360,3616829.8710000026,559423.4679999988
2024,276,418,35310.816000000006,12627.574000000002
2024,276,458,6882269.458,825483.2850000001
2024,276,608,2240642.5690000025,225297.60199999966
2024,276,702,8504285.48700001,425197.25199999963
2024,276,704,3843937.9420000045,627694.7440000013
2024,276,764,5279179.2430000035,631236.2009999974
2024,360,56,1206010.0570000024,634457.5770000025
2024,360,156,68211729.32099986,283480544.88599855
2024,360,251,2288377.9050000026,351642.1509999973
2024,360,276,4372092.115000006,904802.6990000028
2024,360,380,2608300.0729999975,2438543.1659999993
2024,360,392,22417125.802999977,39882956.01300014
2024,360,410,12657390.463999987,38939645.04499989
2024,360,528,4023658.288000006,3233544.2350000185
2024,360,616,1380550.0700000012,357339.4440000002
2024,360,724,2722604.9389999984,1792767.8949999965
2024,360,752,285788.50800000026,88654.7090000001
2024,360,826,2750177.452000004,1084628.307999998
2024,360,842,29825889.666999966,6687848.605999998
2024,380,96,23432.806000000004,1401.9509999999982
2024,380,104,43716.745,12836.212000000009
2024,380,116,115524.22000000012,26235.245
2024,380,360,1640615.266999999,603074.8419999998
2024,380,418,13685.091999999993,51320.09899999998
2024,380,458,1760048.3130000005,293151.10899999936
2024,380,608,1022891.5280000005,356359.2039999989
2024,380,702,4711773.105,366140.4159999999
2024,380,704,1603526.2730000012,388042.34600000025
2024,380,764,2574152.997999998,337141.7660000005
2024,392,96,76466.90399999994,133079.95600000006
2024,392,104,306315.8629999998,75955.5099999999
2024,392,116,792704.8699999996,177822.97499999974
2024,392,360,14221282.778000014,4796339.17499999
2024,392,418,90599.43699999998,17013.51199999999
2024,392,458,14966810.747000016,4293414.376000008
2024,392,608,10278027.833000006,5593365.455000005
2024,392,702,21130008.101000026,4920750.420999996
2024,392,704,15857905.168999996,8151338.897999973
2024,392,764,27623333.735000007,7944200.546999991
2024,410,96,42027.83700000002,19274.30900000004
2024,410,104,339556.1509999998,91416.69999999982
2024,410,116,766198.4410000007,177274.28900000014
2024,410,360,8970059.824000001,4130923.7630000156
2024,410,418,105264.77000000002,22952.586000000018
2024,410,458,11579116.67999999,6380606.09300001
2024,410,608,10034344.418999989,6738087.028000023
2024,410,702,27188795.201999966,11140254.779000003
2024,410,704,58315763.80400005,10669059.648000006
2024,410,764,7979326.3230000185,4062185.656999999
2024,418,56,30213.233999999993,9075.222000000007
2024,418,156,4159085.1390000004,12258508.878
2024,418,251,48455.50599999999,3626.802000000007
2024,418,276,285219.16399999993,9886.094000000005
2024,418,380,9593.984,4340.9940000000015
2024,418,392,156931.878,49120.88299999999
2024,418,410,95418.03100000003,152184.8679999998
2024,418,528,30896.186999999998,3959.940000000002
2024,418,616,21650.981,868.3269999999992
2024,418,724,29990.289,3006.8179999999998
2024,418,752,24850.402,895.2929999999999
2024,418,826,49088.244000000006,4004.6870000000013
2024,418,842,845218.375,287074.60000000003
2024,458,56,1376200.3470000017,250148.7749999993
2024,458,156,84610633.83200002,95590133.95700061
2024,458,251,2918002.015999998,551374.7660000004
2024,458,276,10718057.607000005,780685.3380000022
2024,458,380,1578776.4920000012,890709.8879999986
2024,458,392,19516005.558000002,17219621.74999998
2024,458,410,13559374.804000018,11667758.069000041
2024,458,528,5745982.794000008,2642156.70600002
2024,458,616,1368175.5660000017,174946.60099999965
2024,458,724,1704392.6569999994,869834.1470000049
2024,458,752,453210.2870000003,173036.6499999992
2024,458,826,3541423.545999999,673072.0930000047
2024,458,842,51639304.18500002,4661742.479000002
2024,528,96,21768.934000000005,8043.907000000011
2024,528,104,16920.182000000004,2883.492000000005
2024,528,116,51630.84099999992,39096.33699999966
2024,528,360,996984.6060000007,607323.7250000035
2024,528,418,7946.400999999994,4922.040000000009
2024,528,458,1250591.504999998,869751.3430000048
2024,528,608,613236.6910000003,207559.99699999997
2024,528,702,2727143.7059999923,1610467.3540000028
2024,528,704,1169746.4769999976,473631.70499999926
2024,528,764,1048916.7430000023,326705.5929999993
2024,608,56,171221.002,54823.747999999694
2024,608,156,16086069.178999996,53315774.22600002
2024,608,251,975472.2029999999,50846.6099999996
2024,608,276,4333514.627999996,198383.44499999966
2024,608,380,457313.142,71397.01299999989
2024,608,392,10544371.472000005,8844258.773000041
2024,608,410,4439849.026000001,2233565.726000005
2024,608,528,2506076.183999999,390882.20899999776
2024,608,616,651546.8229999989,24001.5380000001
2024,608,724,511249.7820000003,130626.56499999989
2024,608,752,91136.14800000002,6315.174000000009
2024,608,826,998027.3450000002,92441.76999999996
2024,608,842,14226222.82000001,1405164.1600000013
2024,616,96,1152.3879999999992,144.826
2024,616,104,11040.064000000002,7111.514000000001
2024,616,116,24278.417999999976,10491.791000000017
2024,616,360,272346.3150000004,86336.15800000004
2024,616,418,5183.429,4305.6230000000005
2024,616,458,465903.34799999977,173111.6199999992
2024,616,608,367776.397,93745.17499999981
2024,616,702,584236.5519999999,97090.46200000004
2024,616,704,439602.89600000036,259436.51399999985
2024,616,764,491644.1030000003,112838.22799999978
2024,702,56,1892305.846999997,144984.76199999987
2024,702,156,38564063.35599996,8182968.629999997
2024,702,251,3276766.369000002,1255954.9219999998
2024,702,276,5170992.153000008,160246.30099999954
2024,702,380,1497911.5600000012,110438.21299999993
2024,702,392,9042239.792999994,938762.6350000037
2024,702,410,10910798.998999987,2424255.832999996
2024,702,528,4619383.400000002,467904.74199999904
2024,702,616,876771.2570000007,42800.05300000001
2024,702,724,667833.464,141245.66099999912
2024,702,752,136863.77499999994,14794.589000000027
2024,702,826,4278483.313999999,129408.94299999975
2024,702,842,38569858.52400007,2151476.4919999987
2024,704,56,934831.202999999,424232.42399999866
2024,704,156,94032779.78999998,27701696.564999986
2024,704,251,7602726.594999992,1057031.7010000052
2024,704,276,15448446.524999985,1245141.276999999
2024,704,380,4802417.829999997,1662622.5829999996
2024,704,392,26477206.244999964,11198818.006999984
2024,704,410,28443529.611999974,8698109.00800001
2024,704,528,8683650.494999992,878618.7860000001
2024,704,616,5671575.895000001,545225.1240000003
2024,704,724,5406197.336000001,1131788.079999999
2024,704,752,1232088.873999996,90474.18600000009
2024,704,826,10804720.414999994,948674.6859999999
2024,704,842,140489324.3450001,19281652.535999984
2024,724,96,106802.405,1696.086999999998
2024,724,104,342851.487,34900.229999999996
2024,724,116,30607.443999999978,14362.116999999993
2024,724,360,560704.9819999991,215814.9599999982
2024,724,418,3828.9469999999997,14844.243000000004
2024,724,458,779060.154,401365.2369999988
2024,724,608,957664.403,385683.54399999895
2024,724,702,1835281.1470000008,470378.99599999975
2024,724,704,544778.2740000007,397896.46799999994
2024,724,764,793313.17,308483.4899999987
2024,752,96,2434.392000000001,129.31400000000002
2024,752,104,3446.002999999999,229.41500000000005
2024,752,116,17208.222000000012,4967.457000000008
2024,752,360,784466.2529999994,184807.639999999
2024,752,418,1600.3600000000004,24.16699999999999
2024,752,458,416716.6410000001,78968.93899999991
2024,752,608,205511.51300000024,104096.90800000004
2024,752,702,1301507.4049999984,1367875.1959999981
2024,752,704,302581.75500000064,86672.7010000001
2024,752,764,742207.8059999995,188525.48099999962
2024,764,56,1144419.3020000015,224434.06499999965
2024,764,156,40835289.10899988,26280595.946999904
2024,764,251,3889773.261000001,340532.09899999807
2024,764,276,8450857.686,515274.900999999
2024,764,380,2031333.6770000001,311190.16599999944
2024,764,392,23972919.474999983,8058169.238000021
2024,764,410,7045574.807999994,3974417.6150000026
2024,764,528,6937845.391999997,727345.6840000019
2024,764,616,1467883.216,149526.20100000018
2024,764,724,1784495.287,301751.23599999916
2024,764,752,529568.3780000001,77992.40499999977
2024,764,826,5235045.116000011,636186.5810000018
2024,764,842,64790807.17699998,8593236.097000003
2024,826,96,84733.98699999994,3151.5980000000036
2024,826,104,23770.086000000018,5417.13700000001
2024,826,116,60443.57799999997,31457.396000000048
2024,826,360,937894.8729999999,428319.0559999989
2024,826,418,15876.863999999998,1622.5509999999967
2024,826,458,2038984.2459999963,1025549.0660000006
2024,826,608,685103.634000001,85168.02099999967
