t,hs6,i,j,trade_usd_thousands,qty_tons,i_iso3,j_iso3,mineral
2024,260300,410,764,19.003,77.883,KOR,THA,Copper ore
2024,260300,418,156,476310.394,181773.47,LAO,CHN,Copper ore
2024,260300,458,156,48999.433,25422.022,MYS,CHN,Copper ore
2024,260300,458,410,288.85,132.5,MYS,KOR,Copper ore
2024,260300,458,528,0.027,0.005,MYS,NLD,Copper ore
2024,260300,458,724,0.431,0.006,MYS,ESP,Copper ore
2024,260300,458,826,0.015,0.033,MYS,GBR,Copper ore
2024,260300,528,116,34.528,118.518,NLD,KHM,Copper ore
2024,260300,528,458,13.063,8.407,NLD,MYS,Copper ore
2024,260300,528,764,231.088,51.42,NLD,THA,Copper ore
2024,260300,608,156,664204.761,290197.909,PHL,CHN,Copper ore
2024,260300,608,392,123493.453,33138.31,PHL,JPN,Copper ore
2024,260300,608,410,94709.5,20263.056,PHL,KOR,Copper ore
2024,260300,608,528,6.216,0.372,PHL,NLD,Copper ore
2024,260300,616,116,393.328,884.1,POL,KHM,Copper ore
2024,260300,616,360,80.64,255.64,POL,IDN,Copper ore
2024,260300,702,156,621.786,377.88,SGP,CHN,Copper ore
2024,260300,702,276,23239.194,10889.0,SGP,DEU,Copper ore
2024,260300,702,410,148.283,88.99,SGP,KOR,Copper ore
2024,260300,704,156,8825.871,4295.02,VNM,CHN,Copper ore
2024,260300,704,528,0.004,0.004,VNM,NLD,Copper ore
2024,260300,724,360,0.801,0.058,ESP,IDN,Copper ore
2024,260300,764,528,3.399,0.099,THA,NLD,Copper ore
2024,260300,764,724,0.062,0.001,THA,ESP,Copper ore
2024,260300,764,842,0.048,0.007,THA,USA,Copper ore
2024,260300,826,360,0.112,0.005,GBR,IDN,Copper ore
2024,260300,826,458,28.425,3.024,GBR,MYS,Copper ore
2024,260300,842,116,139.943,40.02,USA,KHM,Copper ore
2024,260300,842,360,1.809,0.104,USA,IDN,Copper ore
2024,260300,842,458,634.412,534.242,USA,MYS,Copper ore
2024,260300,842,608,482.83,209.259,USA,PHL,Copper ore
2024,260300,842,702,5.504,3.296,USA,SGP,Copper ore
2024,260300,842,764,98.181,27.875,USA,THA,Copper ore
2024,260400,36,360,15.29,0.908,AUS,IDN,Nickel ore
2024,260400,36,458,24859.733,15685.0,AUS,MYS,Nickel ore
2024,260400,56,608,230.893,105.628,BEL,PHL,Nickel ore
2024,260400,156,116,315.892,789.73,CHN,KHM,Nickel ore
2024,260400,156,360,11118.274,271323.015,CHN,IDN,Nickel ore
2024,260400,276,458,913.009,409.529,DEU,MYS,Nickel ore
2024,260400,276,608,497.331,458.665,DEU,PHL,Nickel ore
2024,260400,360,36,14.906,2.253,IDN,AUS,Nickel ore
2024,260400,360,56,5.797,2.582,IDN,BEL,Nickel ore
2024,260400,360,156,0.947,0.08,IDN,CHN,Nickel ore
2024,260400,360,276,663.023,161.856,IDN,DEU,Nickel ore
2024,260400,360,410,0.164,0.057,IDN,KOR,Nickel ore
2024,260400,392,458,8.179,26.492,JPN,MYS,Nickel ore
2024,260400,410,116,56.065,55.522,KOR,KHM,Nickel ore
2024,260400,410,360,0.037,0.002,KOR,IDN,Nickel ore
2024,260400,410,608,69.064,6.0,KOR,PHL,Nickel ore
2024,260400,410,764,27.42,485.993,KOR,THA,Nickel ore
2024,260400,458,56,5.6,4.496,MYS,BEL,Nickel ore
2024,260400,458,156,24834.328,16573.2,MYS,CHN,Nickel ore
2024,260400,458,276,1934.463,633.023,MYS,DEU,Nickel ore
2024,260400,458,392,32.474,79.729,MYS,JPN,Nickel ore
2024,260400,528,458,4551.42,1122.68,NLD,MYS,Nickel ore
2024,260400,528,608,110.825,40.496,NLD,PHL,Nickel ore
2024,260400,528,702,131.167,45.178,NLD,SGP,Nickel ore
2024,260400,608,156,1551796.053,34450443.593,PHL,CHN,Nickel ore
2024,260400,608,392,15824.374,307118.179,PHL,JPN,Nickel ore
2024,260400,608,410,213.428,201.483,PHL,KOR,Nickel ore
2024,260400,702,276,93.022,28.007,SGP,DEU,Nickel ore
2024,260400,702,410,0.017,0.002,SGP,KOR,Nickel ore
2024,260400,704,156,64884.037,50141.94,VNM,CHN,Nickel ore
2024,260400,704,410,0.024,0.004,VNM,KOR,Nickel ore
2024,260400,704,528,0.004,0.001,VNM,NLD,Nickel ore
2024,260400,764,276,178.603,153.19,THA,DEU,Nickel ore
2024,260400,764,392,4.89,5.217,THA,JPN,Nickel ore
2024,260400,764,410,0.014,0.001,THA,KOR,Nickel ore
2024,260400,842,360,38.918,0.216,USA,IDN,Nickel ore
2024,260400,842,458,435.003,42.111,USA,MYS,Nickel ore
2024,260400,842,702,69.324,0.36,USA,SGP,Nickel ore
2024,260400,842,704,28.08,1.55,USA,VNM,Nickel ore
2024,260400,842,764,1466.118,59.819,USA,THA,Nickel ore
2024,260500,36,458,73.574,2.768,AUS,MYS,Cobalt ore
2024,260500,156,360,2.586,0.257,CHN,IDN,Cobalt ore
2024,260500,156,458,39.55,10.001,CHN,MYS,Cobalt ore
2024,260500,156,702,19.616,1.6,CHN,SGP,Cobalt ore
2024,260500,156,764,0.015,0.002,CHN,THA,Cobalt ore
2024,260500,251,116,0.81,0.09,FRA,KHM,Cobalt ore
2024,260500,392,458,33.549,5.85,JPN,MYS,Cobalt ore
2024,260500,392,704,2.504,,JPN,VNM,Cobalt ore
2024,260500,410,458,12.76,24.21,KOR,MYS,Cobalt ore
2024,260500,458,156,47.574,17.284,MYS,CHN,Cobalt ore
2024,260500,842,360,0.2,0.004,USA,IDN,Cobalt ore
2024,261390,56,360,15.64,5.487,BEL,IDN,Molybdenum ore
2024,261390,56,704,953.724,305.297,BEL,VNM,Molybdenum ore
2024,261390,104,156,8962.695,681.03,MMR,CHN,Molybdenum ore
2024,261390,156,104,0.106,0.001,CHN,MMR,Molybdenum ore
2024,261390,156,360,0.192,0.001,CHN,IDN,Molybdenum ore
2024,261390,156,458,0.291,0.002,CHN,MYS,Molybdenum ore
2024,261390,156,704,353.853,20.949,CHN,VNM,Molybdenum ore
2024,261390,156,764,9329.051,608.384,CHN,THA,Molybdenum ore
2024,261390,276,458,0.087,0.001,DEU,MYS,Molybdenum ore
2024,261390,360,56,1.191,0.691,IDN,BEL,Molybdenum ore
2024,261390,392,116,510.325,567.028,JPN,KHM,Molybdenum ore
2024,261390,392,764,326.587,1268.299,JPN,THA,Molybdenum ore
2024,261390,410,116,207.702,230.78,KOR,KHM,Molybdenum ore
2024,261390,410,360,7.19,7.649,KOR,IDN,Molybdenum ore
2024,261390,410,704,2669.38,938.973,KOR,VNM,Molybdenum ore
2024,261390,410,764,1093.123,1054.644,KOR,THA,Molybdenum ore
2024,261390,458,528,0.043,0.002,MYS,NLD,Molybdenum ore
2024,261390,528,704,1063.503,123.893,NLD,VNM,Molybdenum ore
2024,261390,704,251,0.074,0.011,VNM,FRA,Molybdenum ore
2024,261390,704,410,0.057,0.002,VNM,KOR,Molybdenum ore
2024,261390,704,528,0.041,0.033,VNM,NLD,Molybdenum ore
2024,261390,724,764,0.176,0.003,ESP,THA,Molybdenum ore
2024,261390,764,156,18092.328,973.637,THA,CHN,Molybdenum ore
2024,261390,764,392,23.461,0.903,THA,JPN,Molybdenum ore
2024,261390,764,410,0.548,1.795,THA,KOR,Molybdenum ore
2024,261390,764,528,0.698,0.027,THA,NLD,Molybdenum ore
2024,261390,764,842,0.001,0.012,THA,USA,Molybdenum ore
2024,261390,842,116,233.354,259.283,USA,KHM,Molybdenum ore
2024,261390,842,458,0.397,0.001,USA,MYS,Molybdenum ore
2024,261390,842,702,300.0,16.243,USA,SGP,Molybdenum ore
2024,261390,842,704,9041.514,436.497,USA,VNM,Molybdenum ore
2024,261390,842,764,4671.132,2025.012,USA,THA,Molybdenum ore
2024,283329,36,458,0.114,,AUS,MYS,Other sulfates
2024,283329,36,608,0.317,0.076,AUS,PHL,Other sulfates
2024,283329,36,702,0.094,0.001,AUS,SGP,Other sulfates
2024,283329,36,764,1.982,0.464,AUS,THA,Other sulfates
2024,283329,56,360,0.055,0.002,BEL,IDN,Other sulfates
2024,283329,56,418,38.571,0.305,BEL,LAO,Other sulfates
2024,283329,56,458,78.057,21.681,BEL,MYS,Other sulfates
2024,283329,56,608,1.169,0.114,BEL,PHL,Other sulfates
2024,283329,56,702,143.806,8.403,BEL,SGP,Other sulfates
2024,283329,56,704,7.089,1.01,BEL,VNM,Other sulfates
2024,283329,56,764,57.12,283.365,BEL,THA,Other sulfates
2024,283329,116,36,93.86,105.814,KHM,AUS,Other sulfates
2024,283329,116,156,1224.666,1539.0,KHM,CHN,Other sulfates
2024,283329,116,410,317.938,410.56,KHM,KOR,Other sulfates
2024,283329,116,842,2702.824,2679.442,KHM,USA,Other sulfates
2024,283329,124,702,14.682,0.182,CAN,SGP,Other sulfates
2024,283329,156,104,394.06,784.147,CHN,MMR,Other sulfates
2024,283329,156,116,315.202,285.66,CHN,KHM,Other sulfates
2024,283329,156,360,10123.481,18660.601,CHN,IDN,Other sulfates
2024,283329,156,418,181.224,264.098,CHN,LAO,Other sulfates
2024,283329,156,458,7745.75,13686.128,CHN,MYS,Other sulfates
2024,283329,156,608,4957.734,11059.042,CHN,PHL,Other sulfates
2024,283329,156,702,2854.264,5066.476,CHN,SGP,Other sulfates
2024,283329,156,704,12678.785,62905.55,CHN,VNM,Other sulfates
2024,283329,156,764,10856.483,19337.747,CHN,THA,Other sulfates
2024,283329,251,116,0.262,0.007,FRA,KHM,Other sulfates
2024,283329,251,458,0.019,0.001,FRA,MYS,Other sulfates
2024,283329,251,702,0.758,0.718,FRA,SGP,Other sulfates
2024,283329,251,704,2.947,0.02,FRA,VNM,Other sulfates
2024,283329,251,764,21.938,2.346,FRA,THA,Other sulfates
2024,283329,276,116,18.368,0.204,DEU,KHM,Other sulfates
2024,283329,276,360,507.101,46.693,DEU,IDN,Other sulfates
2024,283329,276,458,141.691,78.297,DEU,MYS,Other sulfates
2024,283329,276,608,458.5,84.004,DEU,PHL,Other sulfates
2024,283329,276,702,2527.586,674.303,DEU,SGP,Other sulfates
2024,283329,276,704,81.953,13.379,DEU,VNM,Other sulfates
2024,283329,276,764,201.527,78.495,DEU,THA,Other sulfates
2024,283329,360,124,0.444,0.078,IDN,CAN,Other sulfates
2024,283329,360,156,19128.198,5196.643,IDN,CHN,Other sulfates
2024,283329,360,410,239.595,60.0,IDN,KOR,Other sulfates
2024,283329,360,724,0.11,0.001,IDN,ESP,Other sulfates
2024,283329,360,752,52.992,93.0,IDN,SWE,Other sulfates
2024,283329,380,360,15.187,3.186,ITA,IDN,Other sulfates
2024,283329,380,458,47.739,2.326,ITA,MYS,Other sulfates
2024,283329,380,608,6.475,0.021,ITA,PHL,Other sulfates
2024,283329,380,702,14.031,1.0,ITA,SGP,Other sulfates
2024,283329,380,704,78.444,,ITA,VNM,Other sulfates
2024,283329,380,764,33.115,30.165,ITA,THA,Other sulfates
2024,283329,392,360,454.302,611.607,JPN,IDN,Other sulfates
2024,283329,392,458,1341.77,5436.748,JPN,MYS,Other sulfates
2024,283329,392,608,152.094,4881.1,JPN,PHL,Other sulfates
2024,283329,392,702,291.57,83.062,JPN,SGP,Other sulfates
2024,283329,392,704,95.054,14.903,JPN,VNM,Other sulfates
2024,283329,392,764,940.571,125.461,JPN,THA,Other sulfates
2024,283329,410,360,24.081,4.321,KOR,IDN,Other sulfates
2024,283329,410,458,667.003,154.749,KOR,MYS,Other sulfates
2024,283329,410,608,1157.158,4242.86,KOR,PHL,Other sulfates
2024,283329,410,702,32.004,0.701,KOR,SGP,Other sulfates
2024,283329,410,704,161.464,1150.349,KOR,VNM,Other sulfates
2024,283329,410,764,15.123,9.412,KOR,THA,Other sulfates
2024,283329,418,156,3907.829,819.201,LAO,CHN,Other sulfates
2024,283329,458,36,95.861,404.116,MYS,AUS,Other sulfates
2024,283329,458,56,56.339,203.243,MYS,BEL,Other sulfates
2024,283329,458,124,37.724,9.58,MYS,CAN,Other sulfates
2024,283329,458,156,58.692,12.174,MYS,CHN,Other sulfates
2024,283329,458,276,16.976,5.057,MYS,DEU,Other sulfates
2024,283329,458,392,291.357,1445.379,MYS,JPN,Other sulfates
2024,283329,458,410,91.306,465.81,MYS,KOR,Other sulfates
2024,283329,458,826,44.638,152.208,MYS,GBR,Other sulfates
2024,283329,458,842,1083.621,619.91,MYS,USA,Other sulfates
2024,283329,528,360,9.095,3.991,NLD,IDN,Other sulfates
2024,283329,528,458,123.624,15.126,NLD,MYS,Other sulfates
2024,283329,528,702,34.933,3.174,NLD,SGP,Other sulfates
2024,283329,528,704,2.172,1.186,NLD,VNM,Other sulfates
2024,283329,528,764,37.161,18.6,NLD,THA,Other sulfates
2024,283329,608,36,520.146,720.0,PHL,AUS,Other sulfates
2024,283329,608,156,1587.618,263.196,PHL,CHN,Other sulfates
2024,283329,616,458,0.126,0.005,POL,MYS,Other sulfates
2024,283329,616,702,0.14,0.052,POL,SGP,Other sulfates
2024,283329,616,704,14.65,10.0,POL,VNM,Other sulfates
2024,283329,616,764,0.064,0.002,POL,THA,Other sulfates
2024,283329,702,36,1.391,1.037,SGP,AUS,Other sulfates
2024,283329,702,56,0.04,0.001,SGP,BEL,Other sulfates
2024,283329,702,156,127.379,128.745,SGP,CHN,Other sulfates
2024,283329,702,276,10.773,2.176,SGP,DEU,Other sulfates
2024,283329,702,392,22.796,3.569,SGP,JPN,Other sulfates
2024,283329,702,724,0.01,,SGP,ESP,Other sulfates
2024,283329,702,752,1.53,7.907,SGP,SWE,Other sulfates
2024,283329,702,842,103.25,34.595,SGP,USA,Other sulfates
2024,283329,704,36,830.319,1508.307,VNM,AUS,Other sulfates
2024,283329,704,156,1399.986,1807.211,VNM,CHN,Other sulfates
2024,283329,704,276,0.006,0.001,VNM,DEU,Other sulfates
2024,283329,704,410,140.49,168.0,VNM,KOR,Other sulfates
2024,283329,704,842,3190.402,3511.6,VNM,USA,Other sulfates
2024,283329,724,360,11.457,9.08,ESP,IDN,Other sulfates
2024,283329,724,458,0.069,0.002,ESP,MYS,Other sulfates
2024,283329,724,608,1.857,0.086,ESP,PHL,Other sulfates
2024,283329,724,702,0.475,0.015,ESP,SGP,Other sulfates
2024,283329,724,704,0.421,0.011,ESP,VNM,Other sulfates
2024,283329,724,764,19.04,1.398,ESP,THA,Other sulfates
2024,283329,752,360,18.06,0.6,SWE,IDN,Other sulfates
2024,283329,752,702,86.756,310.318,SWE,SGP,Other sulfates
2024,283329,764,36,829.833,2046.084,THA,AUS,Other sulfates
2024,283329,764,156,662.684,1253.675,THA,CHN,Other sulfates
2024,283329,764,251,1.377,0.04,THA,FRA,Other sulfates
2024,283329,764,392,97.062,115.989,THA,JPN,Other sulfates
2024,283329,764,528,0.029,0.024,THA,NLD,Other sulfates
2024,283329,826,360,29.388,1.719,GBR,IDN,Other sulfates
2024,283329,826,458,9.811,1.807,GBR,MYS,Other sulfates
2024,283329,826,702,46.853,38.22,GBR,SGP,Other sulfates
2024,283329,826,704,2.89,0.034,GBR,VNM,Other sulfates
2024,283329,826,764,11.883,1.541,GBR,THA,Other sulfates
2024,283329,842,360,88.677,6.589,USA,IDN,Other sulfates
2024,283329,842,458,139.077,25.707,USA,MYS,Other sulfates
2024,283329,842,608,275.24,19.176,USA,PHL,Other sulfates
2024,283329,842,702,1666.552,216.765,USA,SGP,Other sulfates
2024,283329,842,704,53.316,5.691,USA,VNM,Other sulfates
2024,283329,842,764,118.222,78.829,USA,THA,Other sulfates
2024,283691,36,458,45.259,7.384,AUS,MYS,Lithium carbonate
2024,283691,56,764,0.122,,BEL,THA,Lithium carbonate
2024,283691,104,156,1.788,0.275,MMR,CHN,Lithium carbonate
2024,283691,156,360,1214.103,90.455,CHN,IDN,Lithium carbonate
2024,283691,156,458,41.716,4.628,CHN,MYS,Lithium carbonate
2024,283691,156,608,0.376,0.006,CHN,PHL,Lithium carbonate
2024,283691,156,702,21.776,3.697,CHN,SGP,Lithium carbonate
2024,283691,156,704,139.659,8.02,CHN,VNM,Lithium carbonate
2024,283691,156,764,290.068,16.528,CHN,THA,Lithium carbonate
2024,283691,251,702,0.117,0.006,FRA,SGP,Lithium carbonate
2024,283691,276,360,2.855,0.029,DEU,IDN,Lithium carbonate
2024,283691,276,458,23.682,0.602,DEU,MYS,Lithium carbonate
2024,283691,276,702,0.373,,DEU,SGP,Lithium carbonate
2024,283691,276,764,9.584,0.415,DEU,THA,Lithium carbonate
2024,283691,380,458,210.026,11.694,ITA,MYS,Lithium carbonate
2024,283691,380,702,44.564,2.0,ITA,SGP,Lithium carbonate
2024,283691,392,360,49.28,3.0,JPN,IDN,Lithium carbonate
2024,283691,392,458,0.874,0.447,JPN,MYS,Lithium carbonate
2024,283691,392,704,46.635,1.0,JPN,VNM,Lithium carbonate
2024,283691,410,360,1277.667,101.809,KOR,IDN,Lithium carbonate
2024,283691,410,458,1804.631,46.783,KOR,MYS,Lithium carbonate
2024,283691,410,764,6.406,0.043,KOR,THA,Lithium carbonate
2024,283691,418,156,1254.042,140.302,LAO,CHN,Lithium carbonate
2024,283691,458,156,0.027,,MYS,CHN,Lithium carbonate
2024,283691,528,360,8.575,0.302,NLD,IDN,Lithium carbonate
2024,283691,528,458,6.152,0.274,NLD,MYS,Lithium carbonate
2024,283691,528,608,97.567,4.808,NLD,PHL,Lithium carbonate
2024,283691,528,702,1.299,0.108,NLD,SGP,Lithium carbonate
2024,283691,528,764,12.989,0.53,NLD,THA,Lithium carbonate
2024,283691,608,156,111.323,12.567,PHL,CHN,Lithium carbonate
2024,283691,702,124,400.33,12.0,SGP,CAN,Lithium carbonate
2024,283691,704,156,16.211,2.586,VNM,CHN,Lithium carbonate
2024,283691,764,156,139.117,18.597,THA,CHN,Lithium carbonate
2024,283691,826,360,3.044,0.135,GBR,IDN,Lithium carbonate
2024,283691,826,458,14.035,1.677,GBR,MYS,Lithium carbonate
2024,283691,826,702,25.848,8.5,GBR,SGP,Lithium carbonate
2024,283691,826,764,1.967,0.025,GBR,THA,Lithium carbonate
2024,283691,842,360,31.8,1.0,USA,IDN,Lithium carbonate
2024,283691,842,458,2.299,0.007,USA,MYS,Lithium carbonate
2024,283691,842,702,0.43,0.002,USA,SGP,Lithium carbonate
2024,283691,842,764,62.375,1.4,USA,THA,Lithium carbonate
2024,720260,104,156,5605.583,1165.078,MMR,CHN,Ferronickel
2024,720260,156,360,8.589,1.299,CHN,IDN,Ferronickel
2024,720260,156,458,21.415,19.4,CHN,MYS,Ferronickel
2024,720260,156,704,11.738,2.5,CHN,VNM,Ferronickel
2024,720260,360,56,2.156,1.476,IDN,BEL,Ferronickel
2024,720260,360,156,12559881.431,8852842.368,IDN,CHN,Ferronickel
2024,720260,360,276,56.111,27.0,IDN,DEU,Ferronickel
2024,720260,360,380,38252.762,21131.1,IDN,ITA,Ferronickel
2024,720260,360,392,97.802,54.408,IDN,JPN,Ferronickel
2024,720260,360,410,201340.235,134868.01,IDN,KOR,Ferronickel
2024,720260,360,528,50091.736,65227.035,IDN,NLD,Ferronickel
2024,720260,360,826,38269.043,24983.037,IDN,GBR,Ferronickel
2024,720260,380,360,7.043,0.057,ITA,IDN,Ferronickel
2024,720260,392,458,1.467,0.06,JPN,MYS,Ferronickel
2024,720260,410,702,8.709,0.44,KOR,SGP,Ferronickel
2024,720260,410,704,22.423,1.805,KOR,VNM,Ferronickel
2024,720260,458,156,7793.126,1717.885,MYS,CHN,Ferronickel
2024,720260,458,251,8948.179,1766.658,MYS,FRA,Ferronickel
2024,720260,458,392,21062.59,10098.827,MYS,JPN,Ferronickel
2024,720260,458,528,777.9,530.317,MYS,NLD,Ferronickel
2024,720260,458,724,6768.669,851.88,MYS,ESP,Ferronickel
2024,720260,704,156,106.169,88.62,VNM,CHN,Ferronickel
2024,720260,704,410,1705.342,138.806,VNM,KOR,Ferronickel
2024,720260,764,156,185.461,123.29,THA,CHN,Ferronickel
2024,720260,826,360,1.447,0.049,GBR,IDN,Ferronickel
2024,720260,826,764,920.454,82.945,GBR,THA,Ferronickel
2024,720260,842,458,0.111,0.001,USA,MYS,Ferronickel
2024,720260,842,702,0.03,0.002,USA,SGP,Ferronickel
2024,750110,156,360,0.791,0.09,CHN,IDN,Nickel matte
2024,750110,156,458,769.192,79.477,CHN,MYS,Nickel matte
2024,750110,156,608,2.626,3.661,CHN,PHL,Nickel matte
2024,750110,156,764,1102.877,3.882,CHN,THA,Nickel matte
2024,750110,360,156,2107298.435,299865.203,IDN,CHN,Nickel matte
2024,750110,360,392,1044750.21,99041.458,IDN,JPN,Nickel matte
2024,750110,360,410,2.584,0.181,IDN,KOR,Nickel matte
2024,750110,360,528,135310.909,13451.4,IDN,NLD,Nickel matte
2024,750110,380,360,1.333,0.012,ITA,IDN,Nickel matte
2024,750110,380,702,5.812,0.029,ITA,SGP,Nickel matte
2024,750110,392,458,654.865,23.39,JPN,MYS,Nickel matte
2024,750110,392,608,1.033,0.005,JPN,PHL,Nickel matte
2024,750110,392,764,0.366,0.584,JPN,THA,Nickel matte
2024,750110,410,702,88.242,4.601,KOR,SGP,Nickel matte
2024,750110,608,56,0.15,0.009,PHL,BEL,Nickel matte
2024,750110,764,156,6727.119,2120.353,THA,CHN,Nickel matte
2024,750110,764,251,0.01,0.001,THA,FRA,Nickel matte
2024,750110,764,528,0.093,0.001,THA,NLD,Nickel matte
2024,750110,842,702,13.028,0.493,USA,SGP,Nickel matte
2024,750120,36,458,22.437,24.0,AUS,MYS,Nickel oxide sinter
2024,750120,124,764,0.044,0.001,CAN,THA,Nickel oxide sinter
2024,750120,156,458,0.103,0.001,CHN,MYS,Nickel oxide sinter
2024,750120,156,702,4512.538,263.357,CHN,SGP,Nickel oxide sinter
2024,750120,276,458,163.058,19.546,DEU,MYS,Nickel oxide sinter
2024,750120,276,702,1777.375,376.165,DEU,SGP,Nickel oxide sinter
2024,750120,360,56,114.808,6.773,IDN,BEL,Nickel oxide sinter
2024,750120,360,156,3982582.512,1326259.435,IDN,CHN,Nickel oxide sinter
2024,750120,360,380,8044.964,540.0,IDN,ITA,Nickel oxide sinter
2024,750120,360,392,0.032,0.032,IDN,JPN,Nickel oxide sinter
2024,750120,360,410,29763.617,9949.544,IDN,KOR,Nickel oxide sinter
2024,750120,360,528,1.55,0.384,IDN,NLD,Nickel oxide sinter
2024,750120,360,724,6977.42,480.0,IDN,ESP,Nickel oxide sinter
2024,750120,360,752,3338.021,216.0,IDN,SWE,Nickel oxide sinter
2024,750120,360,826,350825.36,42649.9,IDN,GBR,Nickel oxide sinter
2024,750120,360,842,967.097,64.128,IDN,USA,Nickel oxide sinter
2024,750120,392,764,291.039,68.258,JPN,THA,Nickel oxide sinter
2024,750120,410,702,228.584,66.581,KOR,SGP,Nickel oxide sinter
2024,750120,410,704,3.85,0.003,KOR,VNM,Nickel oxide sinter
2024,750120,410,764,136.431,94.732,KOR,THA,Nickel oxide sinter
2024,750120,418,410,579.788,110.17,LAO,KOR,Nickel oxide sinter
2024,750120,458,156,86.951,25.731,MYS,CHN,Nickel oxide sinter
2024,750120,458,842,9.525,0.271,MYS,USA,Nickel oxide sinter
2024,750120,528,702,81.006,44.059,NLD,SGP,Nickel oxide sinter
2024,750120,608,56,0.198,0.01,PHL,BEL,Nickel oxide sinter
2024,750120,608,156,58.504,33.656,PHL,CHN,Nickel oxide sinter
2024,750120,608,392,592275.485,83001.282,PHL,JPN,Nickel oxide sinter
2024,750120,702,156,768.785,607.868,SGP,CHN,Nickel oxide sinter
2024,750120,702,826,31.83,0.763,SGP,GBR,Nickel oxide sinter
2024,750120,704,156,75.9,55.0,VNM,CHN,Nickel oxide sinter
2024,750120,764,156,1228.867,433.778,THA,CHN,Nickel oxide sinter
2024,750120,842,360,320.513,3.866,USA,IDN,Nickel oxide sinter
2024,750120,842,458,17.561,0.838,USA,MYS,Nickel oxide sinter
2024,750120,842,608,6.354,0.435,USA,PHL,Nickel oxide sinter
2024,750120,842,702,427.587,4.982,USA,SGP,Nickel oxide sinter
2024,750120,842,704,4.259,0.097,USA,VNM,Nickel oxide sinter
2024,750120,842,764,7392.101,1737.544,USA,THA,Nickel oxide sinter
2024,750210,36,458,123751.639,7657.35,AUS,MYS,Refined nickel
2024,750210,36,702,6344.044,288.64,AUS,SGP,Refined nickel
2024,750210,56,360,275.886,10.0,BEL,IDN,Refined nickel
2024,750210,56,458,253.143,22.295,BEL,MYS,Refined nickel
2024,750210,56,608,853.105,34.317,BEL,PHL,Refined nickel
2024,750210,56,702,47.734,1.25,BEL,SGP,Refined nickel
2024,750210,56,704,487.162,28.0,BEL,VNM,Refined nickel
2024,750210,124,360,1647.252,87.928,CAN,IDN,Refined nickel
2024,750210,124,458,4421.932,208.916,CAN,MYS,Refined nickel
2024,750210,124,702,7761.164,521.976,CAN,SGP,Refined nickel
2024,750210,124,764,4668.386,240.0,CAN,THA,Refined nickel
2024,750210,156,360,592.18,35.808,CHN,IDN,Refined nickel
2024,750210,156,458,29027.324,1619.319,CHN,MYS,Refined nickel
